collection,word,translation,article,gender,plural,word_class,example,topic,source_page
tricolore-1-5th-edition,amusant,"amusing, enjoyable, fun",,,,adjective,,none,175
tricolore-1-5th-edition,anglais,English,,,,adjective,,school,175
tricolore-1-5th-edition,Angleterre (f),England,l',f,,noun,,travel,175
tricolore-1-5th-edition,animal,animal,un,,des animaux,noun,,none,175
tricolore-1-5th-edition,anniversaire,birthday,un,,,noun,,family,175
tricolore-1-5th-edition,août,August,,,,noun,,time-dates,175
tricolore-1-5th-edition,appareil (photo),camera,un,,,noun,,hobby,175
tricolore-1-5th-edition,appartement,flat,un,,,noun,,home,175
tricolore-1-5th-edition,appelle,I am called,je m',,,verb,,personal-info,175
tricolore-1-5th-edition,après,after,,,,preposition,,time-dates,175
tricolore-1-5th-edition,après-midi (m),afternoon,l',m,,noun,,time-dates,175
tricolore-1-5th-edition,aquarium,aquarium,un,,,noun,,city-places,175
tricolore-1-5th-edition,arriver,to arrive,,,,verb,,travel,175
tricolore-1-5th-edition,assez,enough,,,,adverb,,none,175
tricolore-1-5th-edition,athlétisme (m),athletics,l',m,,noun,,hobby,175
tricolore-1-5th-edition,attention!,careful!,,,,phrase,,none,175
tricolore-1-5th-edition,au revoir,goodbye,,,,phrase,,communication,175
tricolore-1-5th-edition,aussi,also,,,,adverb,,none,175
tricolore-1-5th-edition,automne (m),autumn,l',m,,noun,,weather,175
tricolore-1-5th-edition,avant (de),before,,,,preposition,,time-dates,175
tricolore-1-5th-edition,avril,April,,,,noun,,time-dates,175
tricolore-1-5th-edition,badminton,badminton,le,,,noun,,hobby,175
tricolore-1-5th-edition,balle,ball (tennis),une,,,noun,,hobby,175
tricolore-1-5th-edition,ballon,"ball (football, large ball)",un,,,noun,,hobby,175
tricolore-1-5th-edition,banane,banana,une,,,noun,,food,175
tricolore-1-5th-edition,bande dessinée,cartoon strip,une,,,noun,,hobby,175
tricolore-1-5th-edition,bande dessinée (BD),comic strip,une,,,noun,,hobby,175
tricolore-1-5th-edition,basket,basketball,le,,,noun,,hobby,175
tricolore-1-5th-edition,bateau,boat,un,,,noun,,travel,175
tricolore-1-5th-edition,batterie,drums,la,,,noun,,hobby,175
tricolore-1-5th-edition,"beau (belle, beaux, belles)",beautiful,,,,adjective,,none,175
tricolore-1-5th-edition,Belgique,Belgium,la,,,noun,,travel,175
tricolore-1-5th-edition,beurre,butter,le,,,noun,,food,175
tricolore-1-5th-edition,bic,biro,un,,,noun,,school,175
tricolore-1-5th-edition,bleu,blue,,,,adjective,,none,175
tricolore-1-5th-edition,boire,to drink,,,,verb,,food,175
tricolore-1-5th-edition,boisson,drink,une,,,noun,,food,175
tricolore-1-5th-edition,bon anniversaire!,happy birthday!,,,,phrase,,family,175
tricolore-1-5th-edition,bon/bonne,good,,,,adjective,,none,175
tricolore-1-5th-edition,bouteille,bottle,une,,,noun,,none,175
tricolore-1-5th-edition,bowling,bowling alley,un,,,noun,,hobby,175
tricolore-1-5th-edition,boîte,box,une,,,noun,,none,175
tricolore-1-5th-edition,britannique,British,,,,adjective,,none,175
tricolore-1-5th-edition,brochure,brochure,une,,,noun,,travel,175
tricolore-1-5th-edition,brocolis (m pl),broccoli,les,m pl,,noun,,food,175
tricolore-1-5th-edition,bâtiment,building,un,,,noun,,city-places,175
tricolore-1-5th-edition,café,café,un,,,noun,,restaurant,175
tricolore-1-5th-edition,café,coffee,le,,,noun,,food,175
tricolore-1-5th-edition,cahier,exercise book,un,,,noun,,school,175
tricolore-1-5th-edition,calculatrice,calculator,une,,,noun,,school,175
tricolore-1-5th-edition,camping,campsite,un,,,noun,,vacation,175
tricolore-1-5th-edition,cantine,canteen,la,,,noun,,school,175
tricolore-1-5th-edition,carotte,carrot,une,,,noun,,food,175
tricolore-1-5th-edition,carte,card,une,,,noun,,hobby,175
tricolore-1-5th-edition,carte cadeau,gift card,une,,,noun,,shopping,175
tricolore-1-5th-edition,casquette,baseball cap,une,,,noun,,shopping,175
tricolore-1-5th-edition,cathédrale,cathedral,une,,,noun,,vacation,175
tricolore-1-5th-edition,centre,centre,le,,,noun,,city-places,175
tricolore-1-5th-edition,chaise,chair,une,,,noun,,home,175
tricolore-1-5th-edition,chambre,bedroom,une,,,noun,,home,175
tricolore-1-5th-edition,"chat, chatte",cat,"un, une",,,noun,,none,175
tricolore-1-5th-edition,chemisier,blouse,un,,,noun,,shopping,175
tricolore-1-5th-edition,cher/chère,dear,,,,adjective,,communication,175
tricolore-1-5th-edition,chien,dog,un,,,noun,,none,175
tricolore-1-5th-edition,chocolat,chocolate,le,,,noun,,food,175
tricolore-1-5th-edition,chou,cabbage,le,,,noun,,food,175
tricolore-1-5th-edition,chou-fleur,cauliflower,le,,,noun,,food,175
tricolore-1-5th-edition,châtain,chestnut brown,,,,adjective,,none,175
tricolore-1-5th-edition,château,castle,un,,,noun,,vacation,175
tricolore-1-5th-edition,cinéma,cinema,un,,,noun,,city-places,175
tricolore-1-5th-edition,clarinette,clarinet,une,,,noun,,hobby,175
tricolore-1-5th-edition,classe,class,la,,,noun,,school,175
tricolore-1-5th-edition,classeur,(ring binder),un,,,noun,,school,175
tricolore-1-5th-edition,cliquer,to click,,,,verb,,communication,175
tricolore-1-5th-edition,Coca,cola,un,,,noun,,food,175
tricolore-1-5th-edition,cochon d'Inde,guinea pig,un,,,noun,,none,175
tricolore-1-5th-edition,coin,corner,le,,,noun,,city-places,175
tricolore-1-5th-edition,comme,as,,,,other,,none,175
tricolore-1-5th-edition,commencer,to begin,,,,verb,,none,175
tricolore-1-5th-edition,compter,to count,,,,verb,,school,175
tricolore-1-5th-edition,concert,concert,un,,,noun,,hobby,175
tricolore-1-5th-edition,console de jeux,games console,une,,,noun,,hobby,175
tricolore-1-5th-edition,copain/copine,friend,un/une,,,noun,,none,175
tricolore-1-5th-edition,couleur,colour,une,,,noun,,none,175
tricolore-1-5th-edition,cousin(e),cousin,un(e),,,noun,,family,175
tricolore-1-5th-edition,cricket,cricket,le,,,noun,,hobby,175
tricolore-1-5th-edition,curseur,cursor,le,,,noun,,communication,175
tricolore-1-5th-edition,cyclisme,cycling,le,,,noun,,hobby,175
tricolore-1-5th-edition,céréales (f pl),cereal,des,f pl,,noun,,food,175
tricolore-1-5th-edition,d'abord,first of all,,,,adverb,,none,175
tricolore-1-5th-edition,d'accord,agreed,,,,phrase,,communication,175
tricolore-1-5th-edition,danser,to dance,,,,verb,,hobby,175
tricolore-1-5th-edition,date,date,la,,,noun,,time-dates,175
tricolore-1-5th-edition,demander,to ask,,,,verb,,none,175
tricolore-1-5th-edition,demi,half,,,,adjective,,time-dates,175
tricolore-1-5th-edition,demi-frère,half brother,un,,,noun,,family,175
tricolore-1-5th-edition,derrière,behind,,,,preposition,,none,175
tricolore-1-5th-edition,dessin,"art, drawing",le,,,noun,,school,175
tricolore-1-5th-edition,dessin animé,cartoon,un,,,noun,,hobby,175
tricolore-1-5th-edition,dessiner,to draw,,,,verb,,hobby,175
tricolore-1-5th-edition,devant,in front of,,,,preposition,,none,175
tricolore-1-5th-edition,deviner,to guess,,,,verb,,school,175
tricolore-1-5th-edition,dictionnaire,dictionary,un,,,noun,,school,175
tricolore-1-5th-edition,difficile,difficult,,,,adjective,,none,175
tricolore-1-5th-edition,discothèque,disco,une,,,noun,,hobby,175
tricolore-1-5th-edition,discuter,to chat,,,,verb,,communication,175
tricolore-1-5th-edition,décembre,December,,,,noun,,time-dates,175
tricolore-1-5th-edition,déjà,already,,,,adverb,,none,175
tricolore-1-5th-edition,délicieux,delicious,,,,adjective,,food,175
tricolore-1-5th-edition,dîner,dinner (evening meal),le,,,noun,,food,175
tricolore-1-5th-edition,e-mail,email,un,,,noun,,communication,175
tricolore-1-5th-edition,effacer,to delete,,,,verb,,communication,175
tricolore-1-5th-edition,en automne,in autumn,,,,phrase,,weather,175
tricolore-1-5th-edition,encore,again,,,,adverb,,none,175
tricolore-1-5th-edition,enfant,child,un(e),,,noun,,family,175
tricolore-1-5th-edition,ennuyeux/ennuyeuse,boring,,,,adjective,,none,175
tricolore-1-5th-edition,entre,between,,,,preposition,,none,175
tricolore-1-5th-edition,est,east,l',,,noun,,none,175
tricolore-1-5th-edition,et,and,,,,other,,none,175
tricolore-1-5th-edition,exercice,exercise,un,,,noun,,school,175
tricolore-1-5th-edition,facile,easy,,,,adjective,,none,175
tricolore-1-5th-edition,faire,to do,,,,verb,,none,175
tricolore-1-5th-edition,faire du théâtre,to do drama,,,,phrase,,hobby,175
tricolore-1-5th-edition,faire du vélo,to go biking,,,,phrase,,hobby,175
tricolore-1-5th-edition,faire la cuisine,to cook,,,,phrase,,food,175
tricolore-1-5th-edition,famille,family,la,,,noun,,family,175
tricolore-1-5th-edition,faux,false,,,,adjective,,none,175
tricolore-1-5th-edition,favori/favorite,favourite,,,,adjective,,none,175
tricolore-1-5th-edition,ferme,farm,une,,,noun,,none,175
tricolore-1-5th-edition,fermer,to close,,,,verb,,none,175
tricolore-1-5th-edition,feutre,felt tip pen,un,,,noun,,school,175
tricolore-1-5th-edition,fichier,file (computer),un,,,noun,,communication,175
tricolore-1-5th-edition,fille,daughter,une,,,noun,,family,175
tricolore-1-5th-edition,film,film,un,,,noun,,hobby,175
tricolore-1-5th-edition,finalement,finally,,,,adverb,,none,175
tricolore-1-5th-edition,flûte,flute,une,,,noun,,hobby,175
tricolore-1-5th-edition,foot,football,le,,,noun,,hobby,175
tricolore-1-5th-edition,football,football,le,,,noun,,hobby,175
tricolore-1-5th-edition,France,France,la,,,noun,,travel,175
tricolore-1-5th-edition,français,French,,,,adjective,,school,175
tricolore-1-5th-edition,frites,chips,les,,,noun,,food,175
tricolore-1-5th-edition,froid,cold,,,,adjective,,weather,175
tricolore-1-5th-edition,fromage,cheese,le,,,noun,,food,175
tricolore-1-5th-edition,fruit,fruit,un,,,noun,,food,175
tricolore-1-5th-edition,frère,brother,un,,,noun,,family,175
tricolore-1-5th-edition,fête,festival,une,,,noun,,vacation,175
tricolore-1-5th-edition,garage,garage,un,,,noun,,home,175
tricolore-1-5th-edition,garçon,boy,un,,,noun,,none,175
tricolore-1-5th-edition,golf,golf,le,,,noun,,hobby,175
tricolore-1-5th-edition,grand,big,,,,adjective,,none,175
tricolore-1-5th-edition,grand-mère,grandmother,la,,,noun,,family,175
tricolore-1-5th-edition,grand-père,grandfather,le,,,noun,,family,175
tricolore-1-5th-edition,grands-parents,grand-parents,les,,,noun,,family,175
tricolore-1-5th-edition,gris,grey,,,,adjective,,none,175
tricolore-1-5th-edition,gros/grosse,big,,,,adjective,,none,175
tricolore-1-5th-edition,guitare,guitar,une,,,noun,,hobby,175
tricolore-1-5th-edition,gymnastique,gymnastics,la,,,noun,,hobby,175
tricolore-1-5th-edition,gâteau,cake,un,,,noun,,food,175
tricolore-1-5th-edition,génial!,brilliant!,,,,phrase,,none,175
tricolore-1-5th-edition,géographie,geography,la,,,noun,,school,175
tricolore-1-5th-edition,il fait beau,it's fine weather,,,,phrase,,weather,175
tricolore-1-5th-edition,il fait froid,the weather's cold,,,,phrase,,weather,175
tricolore-1-5th-edition,il fait mauvais,the weather's bad,,,,phrase,,weather,175
tricolore-1-5th-edition,il y a,there are,,,,phrase,,none,175
tricolore-1-5th-edition,il y a du brouillard,it's foggy,,,,phrase,,weather,175
tricolore-1-5th-edition,jardin,garden,un,,,noun,,home,175
tricolore-1-5th-edition,je suis fils/fille unique,I am an only child,,,,phrase,,family,175
tricolore-1-5th-edition,jeu,game,un,,,noun,,hobby,175
tricolore-1-5th-edition,jeu vidéo,computer game,un,,des jeux vidéo,noun,,hobby,175
tricolore-1-5th-edition,jouer aux cartes,to play cards,,,,phrase,,hobby,175
tricolore-1-5th-edition,jouer aux échecs,to play chess,,,,phrase,,hobby,175
tricolore-1-5th-edition,jour,day,un,,,noun,,time-dates,175
tricolore-1-5th-edition,jus de fruit,fruit juice,un,,,noun,,food,175
tricolore-1-5th-edition,liseuse,e-reader,une,,,noun,,communication,175
tricolore-1-5th-edition,lit,bed,un,,,noun,,home,175
tricolore-1-5th-edition,livre,book,un,,,noun,,school,175
tricolore-1-5th-edition,loin,far (away),,,,adverb,,none,175
tricolore-1-5th-edition,lève,I get up,je me,,,verb,,daily-routine,175
tricolore-1-5th-edition,mais,but,,,,other,,none,175
tricolore-1-5th-edition,manger,to eat,,,,verb,,food,175
tricolore-1-5th-edition,mauvais,bad,,,,adjective,,none,175
tricolore-1-5th-edition,message,email,un,,,noun,,communication,175
tricolore-1-5th-edition,navigateur,browser,un,,,noun,,communication,175
tricolore-1-5th-edition,noir,black,,,,adjective,,none,175
tricolore-1-5th-edition,Noël,Christmas,,,,noun,,vacation,175
tricolore-1-5th-edition,oiseau,bird,un,,,noun,,none,175
tricolore-1-5th-edition,ordinateur,computer,un,,,noun,,communication,175
tricolore-1-5th-edition,pain,bread,le,,,noun,,food,175
tricolore-1-5th-edition,par,by,,,,preposition,,none,175
tricolore-1-5th-edition,par exemple,for example,,,,phrase,,none,175
tricolore-1-5th-edition,parce que,because,,,,other,,none,175
tricolore-1-5th-edition,parking,car park,un,,,noun,,city-places,175
tricolore-1-5th-edition,pause,break (time),la,,,noun,,school,175
tricolore-1-5th-edition,pays,country,un,,,noun,,travel,175
tricolore-1-5th-edition,pendant,during,,,,preposition,,time-dates,175
tricolore-1-5th-edition,perruche,budgerigar,une,,,noun,,none,175
tricolore-1-5th-edition,petit déjeuner,breakfast,le,,,noun,,daily-routine,175
tricolore-1-5th-edition,plage,beach,une,,,noun,,vacation,175
tricolore-1-5th-edition,plats d'un repas,courses (of a meal),les,,,noun,,restaurant,175
tricolore-1-5th-edition,poisson,fish,le,,,noun,,food,175
tricolore-1-5th-edition,poisson rouge,goldfish,un,,,noun,,none,175
tricolore-1-5th-edition,pomme,apple,une,,,noun,,food,175
tricolore-1-5th-edition,pont,bridge,un,,,noun,,city-places,175
tricolore-1-5th-edition,porte,door,une,,,noun,,home,175
tricolore-1-5th-edition,porter,to carry,,,,verb,,none,175
tricolore-1-5th-edition,poser une question,to ask a question,,,,phrase,,communication,175
tricolore-1-5th-edition,poubelle,bin,une,,,noun,,home,175
tricolore-1-5th-edition,poulet,chicken,le,,,noun,,food,175
tricolore-1-5th-edition,pour,for,,,,preposition,,none,175
tricolore-1-5th-edition,premier/première,first,le/la,,,adjective,,none,175
tricolore-1-5th-edition,préféré,favourite,,,,adjective,,none,175
tricolore-1-5th-edition,Pâques,Easter,,,,noun,,vacation,175
tricolore-1-5th-edition,père,father,le,,,noun,,family,175
tricolore-1-5th-edition,Père Noël,Father Christmas,le,,,noun,,vacation,175
tricolore-1-5th-edition,raisin,grape,un,,,noun,,food,175
tricolore-1-5th-edition,rigolo,funny,,,,adjective,,none,175
tricolore-1-5th-edition,robe,dress,une,,,noun,,shopping,175
tricolore-1-5th-edition,récréation,break (time),la,,,noun,,school,175
tricolore-1-5th-edition,répondre,to answer,,,,verb,,none,175
tricolore-1-5th-edition,réponse,answer,une,,,noun,,none,175
tricolore-1-5th-edition,sac,bag,un,,,noun,,shopping,175
tricolore-1-5th-edition,sac à dos,backpack,un,,,noun,,school,175
tricolore-1-5th-edition,salle de bains,bathroom,la,,,noun,,home,175
tricolore-1-5th-edition,salle de classe,classroom,la,,,noun,,school,175
tricolore-1-5th-edition,salle à manger,dining room,la,,,noun,,home,175
tricolore-1-5th-edition,"se coucher, aller au lit",to go to bed,,,,phrase,,daily-routine,175
tricolore-1-5th-edition,soir,evening,le,,,noun,,time-dates,175
tricolore-1-5th-edition,solution,answer,une,,,noun,,none,175
tricolore-1-5th-edition,sont,they are,ils/elles,,,verb,,none,175
tricolore-1-5th-edition,suis,I am,je,,,verb,,none,175
tricolore-1-5th-edition,super!,great!,,,,phrase,,none,175
tricolore-1-5th-edition,surtout,especially,,,,adverb,,none,175
tricolore-1-5th-edition,tapis,carpet,un,,,noun,,home,175
tricolore-1-5th-edition,tartine,bread and butter,une,,,noun,,food,175
tricolore-1-5th-edition,terrain de football,football pitch,un,,,noun,,hobby,175
tricolore-1-5th-edition,TME (travail manuel éducatif),design and technology,le,,,noun,,school,175
tricolore-1-5th-edition,toujours,always,,,,adverb,,none,175
tricolore-1-5th-edition,"tout (toute, tous, toutes)",all,,,,adjective,,none,175
tricolore-1-5th-edition,un peu,a bit,,,,adverb,,none,175
tricolore-1-5th-edition,"un, une",a,,,,other,,none,175
tricolore-1-5th-edition,vendredi,Friday,,,,noun,,time-dates,175
tricolore-1-5th-edition,vert,green,,,,adjective,,none,175
tricolore-1-5th-edition,violoncelle,cello,un,,,noun,,hobby,175
tricolore-1-5th-edition,voiture,car,une,,,noun,,travel,175
tricolore-1-5th-edition,vélo,"bicycle, bike",un,,,noun,,hobby,175
tricolore-1-5th-edition,vérifier,to check,,,,verb,,none,175
tricolore-1-5th-edition,vêtements (m pl),clothes,les,m pl,,noun,,shopping,175
tricolore-1-5th-edition,zut!,blast!,,,,phrase,,none,175
tricolore-1-5th-edition,à côté de,beside,,,,preposition,,none,175
tricolore-1-5th-edition,âge (m),age,l',m,,noun,,personal-info,175
tricolore-1-5th-edition,éducation civique (f),citizenship,l',f,,noun,,school,175
tricolore-1-5th-edition,église,church,une,,,noun,,city-places,175
tricolore-1-5th-edition,étage,"floor, storey",un,,,noun,,home,175
tricolore-1-5th-edition,être,to be,,,,verb,,none,175
tricolore-1-5th-edition,œuf,egg,un,,,noun,,food,175
tricolore-1-5th-edition,(comment) ça va?,how are you?,,,,phrase,,communication,176
tricolore-1-5th-edition,(les cheveux) roux,red (hair),,,,adjective,,personal-info,176
tricolore-1-5th-edition,adorer,to love,,,,verb,,none,176
tricolore-1-5th-edition,affiche,poster,une,,,noun,,home,176
tricolore-1-5th-edition,aimer,to like,,,,verb,,none,176
tricolore-1-5th-edition,ananas,pineapple,un,,,noun,,food,176
tricolore-1-5th-edition,animal (domestique),pet,un,,,noun,,none,176
tricolore-1-5th-edition,appelle,my name is,je m',,,verb,,personal-info,176
tricolore-1-5th-edition,appuyer,to press,,,,verb,,communication,176
tricolore-1-5th-edition,as-tu des animaux à la maison?,have you any pets?,,,,phrase,,family,176
tricolore-1-5th-edition,ascenseur (m),lift,l',m,,noun,,city-places,176
tricolore-1-5th-edition,assez,quite,,,,adverb,,none,176
tricolore-1-5th-edition,autre,other,,,,adjective,,none,176
tricolore-1-5th-edition,avoir,to have,,,,verb,,none,176
tricolore-1-5th-edition,beaucoup,a lot,,,,adverb,,none,176
tricolore-1-5th-edition,bibliothèque,library,une,,,noun,,city-places,176
tricolore-1-5th-edition,bonjour,hello,,,,phrase,,communication,176
tricolore-1-5th-edition,brochure,leaflet,une,,,noun,,travel,176
tricolore-1-5th-edition,bureau,office,le,,,noun,,profession,176
tricolore-1-5th-edition,c'est,it is,,,,phrase,,none,176
tricolore-1-5th-edition,c'est dommage,it's a pity,,,,phrase,,none,176
tricolore-1-5th-edition,cadeau,present,un,,,noun,,shopping,176
tricolore-1-5th-edition,carnet,notebook,un,,,noun,,school,176
tricolore-1-5th-edition,carte,menu (computer),une,,,noun,,travel,176
tricolore-1-5th-edition,carte,menu (computer),la,,,noun,,restaurant,176
