collection,section,part,item,item_type,instruction,question,option_a,option_b,option_c,correct_answer,level,topic,source_page
tricolore-2-5th-edition,writing,Exercise 4,3,short-answer,Écris les phrases.,"A woman with long red hair, tongue hanging out - what does she say?",,,,,A2,health,115
tricolore-2-5th-edition,listening,Exercise 5,3,short-answer,Écoute (1–8) et note la bonne image.,"Écoute et note la bonne image, puis écris une phrase pour décrire le problème.",,,,,A2,health,115
tricolore-2-5th-edition,reading,Exercise 3,4,matching,Choisis la bonne description pour chaque image.,Image 4: a blue bird shivering on ice.,,,,c,A2,health,115
tricolore-2-5th-edition,writing,Exercise 4,4,short-answer,Écris les phrases.,"A girl with blonde pigtails, tongue out, smiling - what does she say?",,,,,A2,health,115
tricolore-2-5th-edition,listening,Exercise 5,4,short-answer,Écoute (1–8) et note la bonne image.,"Écoute et note la bonne image, puis écris une phrase pour décrire le problème.",,,,,A2,health,115
tricolore-2-5th-edition,reading,Exercise 3,5,matching,Choisis la bonne description pour chaque image.,Image 5: a camel drinking from a trough under a hot sun.,,,,b,A2,health,115
tricolore-2-5th-edition,writing,Exercise 4,5,short-answer,Écris les phrases.,"A person in a striped hat, shivering, chattering teeth - what does he say?",,,,,A2,health,115
tricolore-2-5th-edition,listening,Exercise 5,5,short-answer,Écoute (1–8) et note la bonne image.,"Écoute et note la bonne image, puis écris une phrase pour décrire le problème.",,,,,A2,health,115
tricolore-2-5th-edition,reading,Exercise 3,6,matching,Choisis la bonne description pour chaque image.,"Image 6: two bird-creatures outside a closed café, thought bubble of a drink.",,,,e,A2,health,115
tricolore-2-5th-edition,listening,Exercise 5,6,short-answer,Écoute (1–8) et note la bonne image.,"Écoute et note la bonne image, puis écris une phrase pour décrire le problème.",,,,,A2,health,115
tricolore-2-5th-edition,listening,Exercise 5,7,short-answer,Écoute (1–8) et note la bonne image.,"Écoute et note la bonne image, puis écris une phrase pour décrire le problème.",,,,,A2,health,115
tricolore-2-5th-edition,listening,Exercise 5,8,short-answer,Écoute (1–8) et note la bonne image.,"Écoute et note la bonne image, puis écris une phrase pour décrire le problème.",,,,,A2,health,115
tricolore-2-5th-edition,reading,Exercise 1b,1,fill-in,Complète le résumé avec des mots de la case.,"Ce matin, Charles (1) ___ très bien.",,,,f,A2,health,116
tricolore-2-5th-edition,listening,Exercise 2,1,ordering,Écoute les dialogues et note l'ordre des expressions (1–12).,"Écoute les dialogues et note l'ordre des expressions (1–12): 1 ça ne va pas très bien, 2 je ne vais pas très bien, 3 ça ne va pas mieux, 4 je suis asthmatique, 5 j'ai mal au cœur, 6 je suis allergique au poisson, 7 bois ce verre d'eau, 8 ne mange rien, 9 prends ton inhalateur, 10 prends ce médicament, 11 repose-toi, 12 reste au lit.",,,,,A2,health,116
tricolore-2-5th-edition,grammar,Exercise 3,1,fill-in,Complète avec un verbe à l'impératif.,Alors (manger) ces sandwichs.,,,,mange,A2,health,116
tricolore-2-5th-edition,reading,Exercise 1b,2,fill-in,Complète le résumé avec des mots de la case.,Il a mal (2) ___ .,,,,g,A2,health,116
tricolore-2-5th-edition,grammar,Exercise 3,2,fill-in,Complète avec un verbe à l'impératif.,Alors (boire) cette limonade.,,,,,A2,health,116
tricolore-2-5th-edition,reading,Exercise 1b,3,fill-in,Complète le résumé avec des mots de la case.,et il a mal (3) ___ .,,,,b,A2,health,116
tricolore-2-5th-edition,grammar,Exercise 3,3,fill-in,Complète avec un verbe à l'impératif.,Alors (ouvrir) la fenêtre.,,,,,A2,health,116
tricolore-2-5th-edition,reading,Exercise 1b,4,fill-in,Complète le résumé avec des mots de la case.,"Alors, il boit (4) ___",,,,a,A2,health,116
tricolore-2-5th-edition,grammar,Exercise 3,4,fill-in,Complète avec un verbe à l'impératif.,"Si tu as froid, (mettre) ton sweat.",,,,,A2,health,116
tricolore-2-5th-edition,reading,Exercise 1b,5,fill-in,Complète le résumé avec des mots de la case.,et il prend (5) ___ .,,,,c,A2,health,116
tricolore-2-5th-edition,grammar,Exercise 3,5,fill-in,Complète avec un verbe à l'impératif.,"Alors ne (aller) pas à l'école,",,,,,A2,health,116
tricolore-2-5th-edition,reading,Exercise 1b,6,fill-in,Complète le résumé avec des mots de la case.,"Plus tard, il a mal (6) ___ aussi",,,,e,A2,health,116
tricolore-2-5th-edition,grammar,Exercise 3,6,fill-in,Complète avec un verbe à l'impératif.,(rester) à la maison.,,,,,A2,health,116
tricolore-2-5th-edition,reading,Exercise 1b,7,fill-in,Complète le résumé avec des mots de la case.,et il croit qu'il a (7) ___ .,,,,d,A2,health,116
tricolore-2-5th-edition,grammar,Exercise 3,7,fill-in,Complète avec un verbe à l'impératif.,"Alors, (aller) au collège ce matin!",,,,,A2,health,116
tricolore-2-5th-edition,reading,Exercise 5,1,true-false,Lis l'histoire et les phrases. Écris vrai ou faux.,Il est onze heures du matin.,,,,Faux,A2,health,117
tricolore-2-5th-edition,grammar,Exercise 6a,1,fill-in,Voici une affiche dans la salle d'attente du médecin. Complète les conseils avec des verbes à l'impératif.,(Manger) bien … mais ne (manger) pas trop!,,,,Mangez,A2,health,117
tricolore-2-5th-edition,reading,Exercise 5,2,true-false,Lis l'histoire et les phrases. Écris vrai ou faux.,Le docteur dort.,,,,,A2,health,117
tricolore-2-5th-edition,grammar,Exercise 6a,2,fill-in,Voici une affiche dans la salle d'attente du médecin. Complète les conseils avec des verbes à l'impératif.,(Boire) beaucoup d'eau … mais pas trop de boissons sucrées!,,,,,A2,health,117
tricolore-2-5th-edition,reading,Exercise 5,3,true-false,Lis l'histoire et les phrases. Écris vrai ou faux.,Il fait chaud.,,,,Vrai,A2,health,117
tricolore-2-5th-edition,grammar,Exercise 6a,3,fill-in,Voici une affiche dans la salle d'attente du médecin. Complète les conseils avec des verbes à l'impératif.,(Dormir) bien … pour être en forme!,,,,,A2,health,117
tricolore-2-5th-edition,reading,Exercise 5,4,true-false,Lis l'histoire et les phrases. Écris vrai ou faux.,"Dans la salle d'attente, presque tout le monde parle.",,,,Faux,A2,health,117
tricolore-2-5th-edition,grammar,Exercise 6a,4,fill-in,Voici une affiche dans la salle d'attente du médecin. Complète les conseils avec des verbes à l'impératif.,N'(oublier) pas de bien vous brosser les dents! Voici une bonne idée: (écouter) votre chanson favorite et (brosser)-vous les dents le temps qu'elle dure.,,,,,A2,health,117
tricolore-2-5th-edition,reading,Exercise 5,5,true-false,Lis l'histoire et les phrases. Écris vrai ou faux.,La fille et sa mère dorment.,,,,Faux,A2,health,117
tricolore-2-5th-edition,grammar,Exercise 6a,5,fill-in,Voici une affiche dans la salle d'attente du médecin. Complète les conseils avec des verbes à l'impératif.,"Tous les jours, (marcher) un peu en plein air … assez vite, mais pas trop!",,,,,A2,health,117
tricolore-2-5th-edition,grammar,Exercise 6a,6,fill-in,Voici une affiche dans la salle d'attente du médecin. Complète les conseils avec des verbes à l'impératif.,"Chaque weekend, (faire) un peu de «vrai» exercice!",,,,,A2,health,117
tricolore-2-5th-edition,grammar,Exercise 6a,7,fill-in,Voici une affiche dans la salle d'attente du médecin. Complète les conseils avec des verbes à l'impératif.,Ne (fumer) pas! ... alors ne (commencer) pas!,,,,,A2,health,117
tricolore-2-5th-edition,grammar,Exercise 6a,8,fill-in,Voici une affiche dans la salle d'attente du médecin. Complète les conseils avec des verbes à l'impératif.,"Ne (rester) pas trop longtemps à la maison! S'il fait beau, ne (regarder) pas la télé, ne (jouer) pas sur l'ordinateur, (faire) une randonnée à la campagne.",,,,,A2,health,117
tricolore-2-5th-edition,speaking,Exercise 4b,b,speaking-task,"À deux, inventez d'autres conversations.","À deux, inventez d'autres conversations.",,,,(open-ended),A2,health,117
tricolore-2-5th-edition,writing,Exercise 6b,b,writing-task,Invente une affiche avec des conseils différents. Ça peut être amusant … mais pas dangereux!,Invente une affiche avec des conseils différents. Ça peut être amusant … mais pas dangereux!,,,,(open-ended),A2,health,117
tricolore-2-5th-edition,reading,Exercise 2,1,short-answer,Lis le texte et réponds aux questions en anglais.,In which country is Alouette popular?,,,,Canada,A2,none,118
tricolore-2-5th-edition,reading,Exercise 2,2,short-answer,Lis le texte et réponds aux questions en anglais.,Which country did it come from originally?,,,,France,A2,none,118
tricolore-2-5th-edition,reading,Exercise 2,3,short-answer,Lis le texte et réponds aux questions en anglais.,Which people might not enjoy the lark's singing?,,,,People who like to stay in bed in the morning,A2,none,118
tricolore-2-5th-edition,reading,Exercise 2,4,short-answer,Lis le texte et réponds aux questions en anglais.,Why did the fur traders sing the song? (2 reasons),,,,To keep the rhythm of the paddles and to pass the time,A2,none,118
tricolore-2-5th-edition,reading,Exercise 2,5,short-answer,Lis le texte et réponds aux questions en anglais.,What is the purpose of the song now? (2 reasons),,,,"To teach children parts of the body, and to amuse them",A2,none,118
tricolore-2-5th-edition,reading,Exercise 1,1,fill-in,"Complète les mots avec des voyelles, puis écris l'équivalent en anglais.",l_ g_r_,,,,la gare – station,A2,mixed,120
tricolore-2-5th-edition,reading,Exercise 2,1,matching,Trouve les contraires.,bonjour,,,,c,A2,mixed,120
tricolore-2-5th-edition,reading,Exercise 3a,1,fill-in,Complète les conversations avec les bonnes phrases (a–h).,– On peut vous aider? – (1) ___,,,,e,A2,travel,120
tricolore-2-5th-edition,writing,Exercise 4,1,multiple-choice,Choisis le bon mot pour compléter la carte postale.,"Hier, nous avons (1) ___ la journée à Londres.",passé,passez,passer,passé,A2,vacation,120
tricolore-2-5th-edition,grammar,Exercise 5,1,fill-in,Complète les phrases. Écris la bonne forme du verbe aller au passé composé et le moyen de transport.,Julie ___ à la plage à vélo.,,,,est allée,A2,travel,120
tricolore-2-5th-edition,reading,Exercise 1,2,fill-in,"Complète les mots avec des voyelles, puis écris l'équivalent en anglais.",l_ q___,,,,le quai – platform,A2,mixed,120
tricolore-2-5th-edition,reading,Exercise 2,2,matching,Trouve les contraires.,occupé,,,,g,A2,mixed,120
tricolore-2-5th-edition,reading,Exercise 3a,2,fill-in,Complète les conversations avec les bonnes phrases (a–h).,– Voilà. – (2) ___,,,,d,A2,travel,120
tricolore-2-5th-edition,writing,Exercise 4,2,multiple-choice,Choisis le bon mot pour compléter la carte postale.,"Le matin, nous avons (2) ___ les principaux monuments.",vois,voir,vu,vu,A2,vacation,120
tricolore-2-5th-edition,grammar,Exercise 5,2,fill-in,Complète les phrases. Écris la bonne forme du verbe aller au passé composé et le moyen de transport.,David ___ au cinéma (bus).,,,,est allé,A2,travel,120
tricolore-2-5th-edition,reading,Exercise 1,3,fill-in,"Complète les mots avec des voyelles, puis écris l'équivalent en anglais.",l_ g__ch_t,,,,le guichet – ticket office,A2,mixed,120
tricolore-2-5th-edition,reading,Exercise 2,3,matching,Trouve les contraires.,la sortie,,,,f,A2,mixed,120
tricolore-2-5th-edition,reading,Exercise 3a,3,fill-in,Complète les conversations avec les bonnes phrases (a–h).,– À onze heures trente-cinq. – (3) ___,,,,b,A2,travel,120
tricolore-2-5th-edition,writing,Exercise 4,3,multiple-choice,Choisis le bon mot pour compléter la carte postale.,"À midi, nous avons (3) ___ un piquenique dans un parc.",fais,fait,faire,fait,A2,vacation,120
tricolore-2-5th-edition,grammar,Exercise 5,3,fill-in,Complète les phrases. Écris la bonne forme du verbe aller au passé composé et le moyen de transport.,"Martine, tu ___ au marché (métro)?",,,,es allée,A2,travel,120
tricolore-2-5th-edition,reading,Exercise 1,4,fill-in,"Complète les mots avec des voyelles, puis écris l'équivalent en anglais.",l_ b_ll_t,,,,le billet – ticket,A2,mixed,120
tricolore-2-5th-edition,reading,Exercise 2,4,matching,Trouve les contraires.,l'arrivée,,,,b,A2,mixed,120
tricolore-2-5th-edition,reading,Exercise 3a,4,fill-in,Complète les conversations avec les bonnes phrases (a–h).,"– Tu es sortie à quelle heure, Alice? – (4) ___",,,,g,A2,daily-routine,120
tricolore-2-5th-edition,writing,Exercise 4,4,multiple-choice,Choisis le bon mot pour compléter la carte postale.,"L'après-midi, nous sommes (4) ___ à la Tour de Londres en (5) ___.",aller,allés,allez,allés,A2,vacation,120
tricolore-2-5th-edition,grammar,Exercise 5,4,fill-in,Complète les phrases. Écris la bonne forme du verbe aller au passé composé et le moyen de transport.,Nous ___ au stade (train).,,,,sommes allés,A2,travel,120
tricolore-2-5th-edition,reading,Exercise 1,5,fill-in,"Complète les mots avec des voyelles, puis écris l'équivalent en anglais.",l'h_r__r_,,,,l'horaire – timetable,A2,mixed,120
tricolore-2-5th-edition,reading,Exercise 2,5,matching,Trouve les contraires.,à l'heure,,,,a,A2,mixed,120
tricolore-2-5th-edition,reading,Exercise 3a,5,fill-in,Complète les conversations avec les bonnes phrases (a–h).,– Où es-tu allée? – (5) ___,,,,h,A2,daily-routine,120
tricolore-2-5th-edition,writing,Exercise 4,5,multiple-choice,Choisis le bon mot pour compléter la carte postale.,en (5) ___.,baguette,bateau,beurre,bateau,A2,vacation,120
tricolore-2-5th-edition,grammar,Exercise 5,5,fill-in,Complète les phrases. Écris la bonne forme du verbe aller au passé composé et le moyen de transport.,Ma copine ___ au match de tennis (à pied).,,,,est allée,A2,travel,120
tricolore-2-5th-edition,reading,Exercise 1,6,fill-in,"Complète les mots avec des voyelles, puis écris l'équivalent en anglais.",l_ c_ns_gn_,,,,la consigne – left luggage,A2,mixed,120
tricolore-2-5th-edition,reading,Exercise 2,6,matching,Trouve les contraires.,un aller simple,,,,h,A2,mixed,120
tricolore-2-5th-edition,reading,Exercise 3a,6,fill-in,Complète les conversations avec les bonnes phrases (a–h).,– Tu es rentrée comment? – (6) ___,,,,a,A2,daily-routine,120
tricolore-2-5th-edition,writing,Exercise 4,6,multiple-choice,Choisis le bon mot pour compléter la carte postale.,Puis nous sommes (6) ___ à Canterbury en (7) ___.,rentrés,rentrez,rentrer,rentrés,A2,vacation,120
tricolore-2-5th-edition,grammar,Exercise 5,6,fill-in,Complète les phrases. Écris la bonne forme du verbe aller au passé composé et le moyen de transport.,"Max et Léa, vous ___ aux magasins (voiture)?",,,,êtes allés,A2,travel,120
tricolore-2-5th-edition,reading,Exercise 1,7,fill-in,"Complète les mots avec des voyelles, puis écris l'équivalent en anglais.",l_ d_p_rt,,,,le départ – departure,A2,mixed,120
tricolore-2-5th-edition,reading,Exercise 2,7,matching,Trouve les contraires.,ensemble,,,,e,A2,mixed,120
tricolore-2-5th-edition,reading,Exercise 3a,7,fill-in,Complète les conversations avec les bonnes phrases (a–h).,"– Et toi, Léo, où es-tu allé? – (7) ___",,,,f,A2,daily-routine,120
tricolore-2-5th-edition,writing,Exercise 4,7,multiple-choice,Choisis le bon mot pour compléter la carte postale.,en (7) ___.,café,carte,car,car,A2,vacation,120
tricolore-2-5th-edition,grammar,Exercise 5,7,fill-in,Complète les phrases. Écris la bonne forme du verbe aller au passé composé et le moyen de transport.,Mes parents ___ à la gare (car).,,,,sont allés,A2,travel,120
