collection,section,part,item,item_type,instruction,question,option_a,option_b,option_c,option_d,option_e,correct_answer,level,topic,source_page
tricolore-1-5th-edition,reading,Tout est bien qui finit bien! (a),1,short-answer,Comment ça se dit en français?,late,,,,,,tard,A1,hobby,112
tricolore-1-5th-edition,reading,Tout est bien qui finit bien! (b) Vrai ou faux?,1,true-false,Vrai ou faux?,Sandrine aime beaucoup l'informatique.,,,,,,Vrai,A2,mixed,112
tricolore-1-5th-edition,reading,Tout est bien qui finit bien! (a),2,short-answer,Comment ça se dit en français?,after,,,,,,après,A1,hobby,112
tricolore-1-5th-edition,reading,Tout est bien qui finit bien! (b) Vrai ou faux?,2,true-false,Vrai ou faux?,Son père ne travaille pas à présent.,,,,,,Vrai,A2,mixed,112
tricolore-1-5th-edition,reading,Tout est bien qui finit bien! (a),3,short-answer,Comment ça se dit en français?,during,,,,,,pendant,A1,hobby,112
tricolore-1-5th-edition,reading,Tout est bien qui finit bien! (b) Vrai ou faux?,3,true-false,Vrai ou faux?,Il y a un grand festival de l'informatique à Londres.,,,,,,Faux – à Paris,A2,mixed,112
tricolore-1-5th-edition,reading,Tout est bien qui finit bien! (a),4,short-answer,Comment ça se dit en français?,very sorry,,,,,,désolé(e),A1,hobby,112
tricolore-1-5th-edition,reading,Tout est bien qui finit bien! (b) Vrai ou faux?,4,true-false,Vrai ou faux?,"D'abord, Sandrine pense qu'elle ne va pas aller au festival.",,,,,,Vrai,A2,mixed,112
tricolore-1-5th-edition,reading,Tout est bien qui finit bien! (a),5,short-answer,Comment ça se dit en français?,sad,,,,,,triste,A1,hobby,112
tricolore-1-5th-edition,reading,Tout est bien qui finit bien! (b) Vrai ou faux?,5,true-false,Vrai ou faux?,Le groupe de Sandrine gagne un concours.,,,,,,Vrai,A2,mixed,112
tricolore-1-5th-edition,reading,Tout est bien qui finit bien! (a),6,short-answer,Comment ça se dit en français?,without paying,,,,,,sans payer,A1,hobby,112
tricolore-1-5th-edition,reading,Tout est bien qui finit bien! (b) Vrai ou faux?,6,true-false,Vrai ou faux?,"Maintenant, Sandrine va au festival avec son groupe.",,,,,,Vrai,A2,mixed,112
tricolore-1-5th-edition,reading,Infos France – matching,1,matching,Trouve le texte qui correspond à chaque image.,Image 1: a postage stamp showing the Marianne profile.,,,,,,C,A1,none,113
tricolore-1-5th-edition,reading,Jeu-test (a),1,fill-in,Complète les phrases avec les mots de la case.,"tu t'amuses avec tes copains, mais tu n'apprends (1) ___ beaucoup.",,,,,,pas,A1,school,113
tricolore-1-5th-edition,reading,Jeu-test (b) Es-tu un(e) élève modèle?,1,multiple-choice,Fais le jeu-test et lis les résultats.,Tu préfères les cours où ...,"tu t'amuses avec tes copains, mais tu n'apprends pas beaucoup.",c'est très facile. Tu as toujours 10 sur 10 pour ton travail.,"le sujet est très intéressant, mais il faut travailler attentivement.",,,,A1,school,113
tricolore-1-5th-edition,reading,Jeu-test (a),10,fill-in,Complète les phrases avec les mots de la case.,Tu fais les devoirs pendant la mi-temps et (10) ___ le match.,,,,,,après,A1,school,113
tricolore-1-5th-edition,reading,Infos France – matching,2,matching,Trouve le texte qui correspond à chaque image.,Image 2: a euro coin.,,,,,,D,A1,none,113
tricolore-1-5th-edition,reading,Jeu-test (a),2,fill-in,Complète les phrases avec les mots de la case.,c'est très facile. Tu (2) ___ toujours 10 sur 10 pour ton travail.,,,,,,as,A1,school,113
tricolore-1-5th-edition,reading,Jeu-test (b) Es-tu un(e) élève modèle?,2,multiple-choice,Fais le jeu-test et lis les résultats.,Tu n'aimes pas ...,les cours où on écrit tout le temps.,la récréation.,les cours pratiques.,,,,A1,school,113
tricolore-1-5th-edition,reading,Infos France – matching,3,matching,Trouve le texte qui correspond à chaque image.,Image 3: the French tricolour flag flying.,,,,,,A,A1,none,113
tricolore-1-5th-edition,reading,Jeu-test (a),3,fill-in,Complète les phrases avec les mots de la case.,"le sujet est très intéressant, (3) ___ il faut travailler attentivement.",,,,,,mais,A1,school,113
tricolore-1-5th-edition,reading,Jeu-test (b) Es-tu un(e) élève modèle?,3,multiple-choice,Fais le jeu-test et lis les résultats.,"En classe, tu préfères une place ...",au centre de la salle de classe.,au dernier rang.,au premier rang.,,,,A1,school,113
tricolore-1-5th-edition,reading,Infos France – matching,4,matching,Trouve le texte qui correspond à chaque image.,Image 4: a light-blue map of mainland France.,,,,,,E,A1,none,113
tricolore-1-5th-edition,reading,Jeu-test (a),4,fill-in,Complète les phrases avec les mots de la case.,les cours où (4) ___ écrit tout le temps.,,,,,,on,A1,school,113
tricolore-1-5th-edition,reading,Jeu-test (b) Es-tu un(e) élève modèle?,4,multiple-choice,Fais le jeu-test et lis les résultats.,"Si le cours n'est pas intéressant, ...","tu dessines, mais tu écoutes la leçon.",tu écoutes attentivement comme toujours.,tu regardes par la fenêtre.,,,,A1,school,113
tricolore-1-5th-edition,reading,Infos France – matching,5,matching,Trouve le texte qui correspond à chaque image.,Image 5: photograph of the Eiffel Tower against a blue sky.,,,,,,B,A1,none,113
tricolore-1-5th-edition,reading,Jeu-test (a),5,fill-in,Complète les phrases avec les mots de la case.,(5) ___ dernier rang.,,,,,,au,A1,school,113
tricolore-1-5th-edition,reading,Jeu-test (b) Es-tu un(e) élève modèle?,5,multiple-choice,Fais le jeu-test et lis les résultats.,Il y a un grand match à la télé ce soir.,Tu fais les devoirs pendant la mi-temps et après le match.,Tu fais tes devoirs avant le match.,Tu ne fais pas de devoirs ce soir.,,,,A1,school,113
tricolore-1-5th-edition,reading,Jeu-test (a),6,fill-in,Complète les phrases avec les mots de la case.,au (6) ___ rang.,,,,,,premier,A1,school,113
tricolore-1-5th-edition,reading,Jeu-test (a),7,fill-in,Complète les phrases avec les mots de la case.,tu (7) ___ attentivement comme toujours.,,,,,,écoutes,A1,school,113
tricolore-1-5th-edition,reading,Jeu-test (a),8,fill-in,Complète les phrases avec les mots de la case.,(8) ___ regardes par la fenêtre.,,,,,,tu,A1,school,113
tricolore-1-5th-edition,reading,Jeu-test (a),9,fill-in,Complète les phrases avec les mots de la case.,Tu (9) ___ tes devoirs avant le match.,,,,,,fais,A1,school,113
tricolore-1-5th-edition,grammar,1b Trouve les paires,1,matching,Trouve les paires.,un repas,,,,,,b,A1,food,115
tricolore-1-5th-edition,listening,3a Mon repas idéal,1,fill-in,Écoute et lis le blog de Luc. Écris les mots qui manquent.,"Comme hors-d'œuvre, il y a du (1) ___ – mmm, j'adore ça avec du pain croustillant.",,,,,,pâté,A1,food,115
tricolore-1-5th-edition,reading,3b,1,short-answer,Lis le texte et trouve le français.,a three-course meal,,,,,,un repas de trois plats,A1,food,115
tricolore-1-5th-edition,writing,4 Une présentation,1,writing-task,"Fais une présentation sur un repas de trois plats. Choisis des plats de l'exercice 1. Trouve une photo pour chaque plat, si possible, et enregistre ta description.",Fais une présentation sur un repas de trois plats. Écris une phrase pour chaque plat et une phrase pour la boisson.,,,,,,(open-ended),A1,food,115
tricolore-1-5th-edition,grammar,1b Trouve les paires,2,matching,Trouve les paires.,un hors-d'œuvre,,,,,,e,A1,food,115
tricolore-1-5th-edition,listening,3a Mon repas idéal,2,fill-in,Écoute et lis le blog de Luc. Écris les mots qui manquent.,j'adore ça avec du pain croustillant et de la (2) ___. Délicieux!,,,,,,,A1,food,115
tricolore-1-5th-edition,reading,3b,2,short-answer,Lis le texte et trouve le français.,crusty bread,,,,,,du pain croustillant,A1,food,115
tricolore-1-5th-edition,grammar,1b Trouve les paires,3,matching,Trouve les paires.,le plat principal,,,,,,a,A1,food,115
tricolore-1-5th-edition,listening,3a Mon repas idéal,3,fill-in,Écoute et lis le blog de Luc. Écris les mots qui manquent.,"Puis comme plat (3) ___ , on mange du (4) ___ rôti",,,,,,principal,A1,food,115
tricolore-1-5th-edition,reading,3b,3,short-answer,Lis le texte et trouve le français.,delicious,,,,,,délicieux,A1,food,115
tricolore-1-5th-edition,grammar,1b Trouve les paires,4,matching,Trouve les paires.,des légumes,,,,,,d,A1,food,115
tricolore-1-5th-edition,listening,3a Mon repas idéal,4,fill-in,Écoute et lis le blog de Luc. Écris les mots qui manquent.,on mange du (4) ___ rôti et comme (5) ___ il y a des carottes,,,,,,poulet,A1,food,115
tricolore-1-5th-edition,reading,3b,4,short-answer,Lis le texte et trouve le français.,roast,,,,,,rôti,A1,food,115
tricolore-1-5th-edition,grammar,1b Trouve les paires,5,matching,Trouve les paires.,un dessert,,,,,,f,A1,food,115
tricolore-1-5th-edition,listening,3a Mon repas idéal,5,fill-in,Écoute et lis le blog de Luc. Écris les mots qui manquent.,comme (5) ___ il y a des carottes et des (6) ___ .,,,,,,légumes,A1,food,115
tricolore-1-5th-edition,reading,3b,5,short-answer,Lis le texte et trouve le français.,next (2 possibilities),,,,,,puis / ensuite,A1,food,115
tricolore-1-5th-edition,grammar,1b Trouve les paires,6,matching,Trouve les paires.,une boisson,,,,,,c,A1,food,115
tricolore-1-5th-edition,listening,3a Mon repas idéal,6,fill-in,Écoute et lis le blog de Luc. Écris les mots qui manquent.,il y a des carottes et des (6) ___ .,,,,,,petits pois,A1,food,115
tricolore-1-5th-edition,reading,3b,6,short-answer,Lis le texte et trouve le français.,quite simply,,,,,,tout simplement,A1,food,115
tricolore-1-5th-edition,listening,3a Mon repas idéal,7,fill-in,Écoute et lis le blog de Luc. Écris les mots qui manquent.,"comme dessert, il y a une tarte aux (7) ___ .",,,,,,pommes,A1,food,115
tricolore-1-5th-edition,listening,3a Mon repas idéal,8,fill-in,Écoute et lis le blog de Luc. Écris les mots qui manquent.,"comme (8) ___ , il y a tout simplement de l'eau.",,,,,,boisson,A1,food,115
tricolore-1-5th-edition,listening,1a Le petit déjeuner,1,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,c,A1,food,116
tricolore-1-5th-edition,reading,1b,1,matching,Regarde les images et trouve les paires.,Regarde les images et trouve les paires (image 1).,,,,,,n (des céréales),A1,food,116
tricolore-1-5th-edition,grammar,3 On mange,1,fill-in,Complète les phrases.,Il mange (1) ___ fromage et (2) ___ pain.,,,,,,du,A1,food,116
tricolore-1-5th-edition,grammar,Dossier-langue (manger),1,short-answer,,Can you work out how and why nous mangeons is different?,,,,,,"An 'e' is added before -ons to keep the 'g' soft, since 'g' is normally hard before 'a' or 'o'.",A1,food,116
tricolore-1-5th-edition,listening,1a Le petit déjeuner,10,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,,A1,food,116
tricolore-1-5th-edition,listening,1a Le petit déjeuner,11,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,,A1,food,116
tricolore-1-5th-edition,listening,1a Le petit déjeuner,12,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,,A1,food,116
tricolore-1-5th-edition,listening,1a Le petit déjeuner,13,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,,A1,food,116
tricolore-1-5th-edition,listening,1a Le petit déjeuner,14,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,,A1,food,116
tricolore-1-5th-edition,listening,1a Le petit déjeuner,15,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,,A1,food,116
tricolore-1-5th-edition,listening,1a Le petit déjeuner,16,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,,A1,food,116
tricolore-1-5th-edition,listening,1a Le petit déjeuner,17,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,,A1,food,116
tricolore-1-5th-edition,listening,1a Le petit déjeuner,18,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,,A1,food,116
tricolore-1-5th-edition,listening,1a Le petit déjeuner,2,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,,A1,food,116
tricolore-1-5th-edition,grammar,3 On mange,2,fill-in,Complète les phrases.,Il mange (1) ___ fromage et (2) ___ pain.,,,,,,du,A1,food,116
tricolore-1-5th-edition,grammar,Dossier-langue (manger),2,short-answer,,What would the nous part of ranger and partager be?,,,,,,"nous rangeons, nous partageons",A1,food,116
tricolore-1-5th-edition,listening,1a Le petit déjeuner,3,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,,A1,food,116
tricolore-1-5th-edition,grammar,3 On mange,3,fill-in,Complète les phrases.,Elle mange (3) ___ viande,,,,,,de la,A1,food,116
tricolore-1-5th-edition,listening,1a Le petit déjeuner,4,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,,A1,food,116
tricolore-1-5th-edition,grammar,3 On mange,4,fill-in,Complète les phrases.,"et comme boisson, elle prend (4) ___ limonade.",,,,,,de la,A1,food,116
tricolore-1-5th-edition,listening,1a Le petit déjeuner,5,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,,A1,food,116
tricolore-1-5th-edition,grammar,3 On mange,5,fill-in,Complète les phrases.,Il prend (5) ___ eau.,,,,,,de l',A1,food,116
tricolore-1-5th-edition,listening,1a Le petit déjeuner,6,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,,A1,food,116
tricolore-1-5th-edition,grammar,3 On mange,6,fill-in,Complète les phrases.,Ils mangent (6) ___ fruits.,,,,,,des,A1,food,116
tricolore-1-5th-edition,listening,1a Le petit déjeuner,7,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,,A1,food,116
tricolore-1-5th-edition,listening,1a Le petit déjeuner,8,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,,A1,food,116
tricolore-1-5th-edition,listening,1a Le petit déjeuner,9,short-answer,"Écris 1–18. Écoute, répète et note la bonne lettre.","Écris 1–18. Écoute, répète et note la bonne lettre.",,,,,,,A1,food,116
tricolore-1-5th-edition,listening,2a Qu'est-ce qu'ils prennent?,Claire,short-answer,Écoute et note les lettres (voir l'exercice 1a).,Écoute et note les lettres (voir l'exercice 1a).,,,,,,,A1,food,116
tricolore-1-5th-edition,listening,2a Qu'est-ce qu'ils prennent?,Luc,short-answer,Écoute et note les lettres (voir l'exercice 1a).,Écoute et note les lettres (voir l'exercice 1a).,,,,,,,A1,food,116
tricolore-1-5th-edition,listening,2a Qu'est-ce qu'ils prennent?,Marc,short-answer,Écoute et note les lettres (voir l'exercice 1a).,Écoute et note les lettres (voir l'exercice 1a).,,,,,,,A1,food,116
